# Initial seed: 3456789108
# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged chi_p
5.300000000000000000e+01 1.119223352851440723e+04 2.158897576353269443e+01 -1.358487735916519973e-02 7.032260554761158300e-01 0.000000000000000000e+00 1.119356516345736097e+01 1.156307894178419460e+01 -1.200815378145627943e-01 2.220028636061875948e-01 1.990309289623722666e+00 1.477814757648239441e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+05 2.210438839225652707e-01
5.300000000000000000e+01 1.889656783124549838e+04 5.505807136798407697e+01 5.987420421529449088e-01 6.239077279194688019e-01 0.000000000000000000e+00 4.054538261764463414e+01 1.737194518180445613e+01 8.451768654212824528e-01 -4.128220167815581376e-02 0.000000000000000000e+00 9.630289613188639519e-01 3.000000000000000000e+00 1.000000000000000000e+00 8.400000000000000000e+05 1.295005458226601569e-02
5.300000000000000000e+01 1.432065870810985143e+04 4.024529996133218646e+01 4.367619845473133533e-01 6.741074463515243087e-01 0.000000000000000000e+00 2.771597318286817568e+01 1.474966285558868329e+01 6.682323545458040970e-01 -1.831232192212225995e-02 0.000000000000000000e+00 1.471911089419993601e+00 2.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+05 2.470259853874725298e-01
5.300000000000000000e+01 5.000000000000000000e+04 3.210800154614046420e+01 -3.723658812013059399e-02 6.218658130507456194e-01 0.000000000000000000e+00 1.947641343044382012e+01 1.415287157010560293e+01 -8.726838186377344764e-02 -1.968040981981394322e-01 9.458931911291407202e-01 2.509127368471389730e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.600000000000000000e+05 8.079982423618455034e-02
5.400000000000000000e+01 5.000000000000000000e+04 5.361526665273038361e+01 -9.332226744648974837e-02 6.480989929049705278e-01 0.000000000000000000e+00 3.713731083384775644e+01 1.890948378593065371e+01 -2.300805550587647075e-01 1.023757503816030423e-01 2.392768716498177906e+00 1.010740421619550578e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.100000000000000000e+05 1.566337287318493587e-01
5.400000000000000000e+01 1.624190610337679391e+04 2.491796506671738243e+01 1.247380732289236384e-02 6.922515758808905906e-01 0.000000000000000000e+00 1.077089299201689521e+01 1.550418327883667580e+01 2.849997103483037364e-01 -1.608131662938816486e-02 1.421611965940485334e+00 2.112274943077518508e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+05 1.859681039076832576e-01
5.400000000000000000e+01 1.402785730040978706e+04 3.505751934273783377e+01 4.686284101234270728e-03 6.655600577887317293e-01 0.000000000000000000e+00 2.162489378457972222e+01 1.520467461734777892e+01 -1.439849495151188097e-02 -1.552625453718997628e-02 1.680718212031622416e+00 5.037115467915500577e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.200000000000000000e+05 1.429514872306900976e-02
5.400000000000000000e+01 2.197680994869978895e+04 3.464149632825160552e+01 -2.795376792641679486e-02 6.627539952359077224e-01 0.000000000000000000e+00 1.945232856932161525e+01 1.694090204915411846e+01 -3.087490498580830120e-02 -9.558624330974616057e-02 0.000000000000000000e+00 3.100000000000000089e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.200000000000000000e+05 3.393818777363529285e-03
5.400000000000000000e+01 1.420314723518129358e+04 2.270995734681461542e+01 3.745218216661440336e-02 7.102046417073843987e-01 0.000000000000000000e+00 1.321329054287238769e+01 1.074330512124665660e+01 1.187943804601793857e-01 8.308088502647467677e-02 1.424112997070865694e+00 7.254648306997891760e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.300000000000000000e+05 1.175186803546007797e-01
5.400000000000000000e+01 1.934367761658923700e+04 2.177577363885501072e+01 -1.602236204535658071e-01 6.318993766814324786e-01 0.000000000000000000e+00 1.202001687400882091e+01 1.078668171628465977e+01 -2.240353595782360596e-01 -1.358397584287596438e-01 2.569769393745700903e+00 2.818968425592315530e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+05 1.337486397744228409e-02
5.400000000000000000e+01 1.796666786925349879e+04 5.439763442264801796e+01 -6.845939389930187635e-02 6.259292636970593682e-01 0.000000000000000000e+00 3.740093175829300520e+01 1.949254971169059658e+01 -1.067060464801887071e-01 -4.861745201742662288e-03 3.065100000000000158e+00 4.734743103188696622e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.100000000000000000e+05 1.265322949608315957e-03
5.400000000000000000e+01 2.811135688782897341e+04 3.239184131827020963e+01 -1.135145457531426261e-01 6.217779953218429689e-01 0.000000000000000000e+00 1.343993017800413625e+01 2.048491664878576657e+01 -7.601712796573081854e-02 -1.470783570912619909e-01 2.606603723174247378e+00 2.976761755760525041e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.200000000000000000e+05 2.413342916849397710e-02
5.400000000000000000e+01 1.393240681710559511e+04 3.444397468394101480e+01 4.659979006576979166e-01 8.483783907172647298e-01 0.000000000000000000e+00 1.372633746678377165e+01 2.275178213533800786e+01 4.179875299761152962e-02 7.284046417073842816e-01 7.334322720796272455e-01 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.200000000000000000e+05 1.572858454071938972e-02
5.400000000000000000e+01 2.214230401531086318e+04 4.375804543620364484e+01 5.406468993569938375e-01 5.610617450426935715e-01 0.000000000000000000e+00 3.472925027589715086e+01 1.091859629327010595e+01 7.111539952359072769e-01 1.526637711908351500e-02 0.000000000000000000e+00 1.681881102606380241e+00 2.000000000000000000e+00 1.000000000000000000e+00 7.400000000000000000e+05 4.591519529672091204e-01
5.400000000000000000e+01 5.000000000000000000e+04 6.271452342481342157e+01 4.990830305337975448e-01 7.786810050185729581e-01 0.000000000000000000e+00 1.058554452098209531e+01 5.401133074326295969e+01 -1.733934870004928963e-01 6.180989929049705012e-01 2.244518536413734111e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.400000000000000000e+05 2.190374033280956603e-02
5.400000000000000000e+01 1.359343668633078414e+04 6.310213810762079589e+01 4.356224536481304588e-01 8.173439166397229450e-01 0.000000000000000000e+00 3.267747745436332707e+01 3.449154018164959723e+01 -4.927979767884899109e-02 8.645783907172646110e-01 1.926173552797429522e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 7.900000000000000000e+05 4.343421796214324421e-02
5.400000000000000000e+01 2.221232957456226723e+04 4.963960877374682212e+01 -6.396574175805868484e-03 6.429336046422191586e-01 0.000000000000000000e+00 3.447619472879243574e+01 1.746769654629818191e+01 -8.691372666208328768e-02 6.006828305204742896e-02 2.003902084514925797e+00 4.909453982032515595e-01 1.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+05 1.973070355753033661e-02
5.400000000000000000e+01 1.910340517718156116e+04 4.379477507102692613e+01 6.953056327830851036e-01 8.923495147309584707e-01 0.000000000000000000e+00 2.511936422953847625e+01 2.185102980014256246e+01 7.224515758808902621e-01 6.640993766814321519e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 8.600000000000000000e+05 6.432055058070006437e-01
5.400000000000000000e+01 2.738725244192056925e+04 3.865711433237613193e+01 -3.916532731690743063e-02 5.293655677789483871e-01 0.000000000000000000e+00 2.980488907170875734e+01 1.035029328324609565e+01 -6.438009335174402215e-02 -6.128472281804632493e-02 2.124219968889539789e+00 2.666767109751024822e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.800000000000000000e+05 5.477007908346166742e-02
5.400000000000000000e+01 2.224894559690092865e+04 7.311678541476199200e+01 2.551424112550808032e-01 7.743890114006884984e-01 0.000000000000000000e+00 3.335116878450988054e+01 4.391937170167525295e+01 -2.025046276367537812e-01 5.772617450426934527e-01 2.558548868242596974e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 9.100000000000000000e+05 7.905012382675399851e-02
5.400000000000000000e+01 1.628465593024632653e+04 2.351694333663039771e+01 -1.086713021868211497e-02 6.879902518205228690e-01 0.000000000000000000e+00 1.187434822590486938e+01 1.288776261856974870e+01 6.234348482286116572e-02 -3.386822949590008458e-02 1.582037803407756460e+00 2.211093568495012818e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.500000000000000000e+05 6.952737810689565108e-18
5.400000000000000000e+01 1.315713941556028112e+04 4.928723625919979412e+01 4.816399541289317354e-01 8.491079880292117243e-01 0.000000000000000000e+00 1.657520300610606512e+01 3.533274386934501621e+01 1.130337355250142853e-02 7.027600577887314071e-01 4.274307520343886280e-01 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 9.700000000000000000e+05 1.982305836822238852e-03
5.500000000000000000e+01 1.667397243950536358e+04 2.327076045098760559e+01 1.619937514306219462e-01 7.418046327383720495e-01 0.000000000000000000e+00 1.231338287599547776e+01 1.230736525107115042e+01 2.360973523833428400e-01 1.355415373437749982e-01 5.938199072031331571e-01 3.285557463392995703e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.800000000000000000e+05 1.321038047603690091e-01
5.500000000000000000e+01 1.657424667225921439e+04 3.402121872855057916e+01 4.500549755165519361e-01 8.531335298532388700e-01 0.000000000000000000e+00 1.260519019977084731e+01 2.329753721919692921e+01 -1.302134518136921770e-01 7.638046327383718470e-01 3.065100000000000158e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 3.400000000000000000e+05 1.966853882191830771e-01
5.500000000000000000e+01 2.017449788224144504e+04 3.578076384342976013e+01 -1.281189526268883827e-01 6.202962698164257160e-01 0.000000000000000000e+00 2.291248907004208846e+01 1.452114080324277801e+01 -1.860810286726232166e-01 -9.814329825749686098e-02 2.483911233468476532e+00 3.072080000000000144e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.800000000000000000e+05 1.137482709614472676e-01
5.500000000000000000e+01 1.888971849718133672e+04 3.466711004581241440e+01 -1.588612314604398792e-02 5.893802680650812587e-01 0.000000000000000000e+00 1.069624613261021295e+01 2.549220464992543711e+01 7.153495587049858717e-02 -2.743300591831990265e-02 1.417132012413506503e+00 2.996791880644478656e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.100000000000000000e+05 2.445653251283104457e-02
5.500000000000000000e+01 1.750496779967926341e+04 4.193518704262257302e+01 -6.060362435929228520e-02 5.982374063305802014e-01 0.000000000000000000e+00 2.978937774193050103e+01 1.400079470326778974e+01 -7.001253381439676016e-02 -4.578137145536628760e-02 2.882294562533380233e+00 3.044160000000000199e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.300000000000000000e+05 1.795136565675400225e-02
5.500000000000000000e+01 2.861364985575240280e+04 5.193036571975378024e+01 9.216418323402763429e-03 6.385492834331131240e-01 0.000000000000000000e+00 1.968912043712212423e+01 3.476475358639456914e+01 5.684439141597047440e-02 -4.110376945220294009e-02 5.266092524115668638e-01 1.902768708871171999e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.400000000000000000e+05 3.100702051160696138e-02
5.500000000000000000e+01 1.577158079288450062e+04 2.374448016177719012e+01 -2.843982478570122527e-02 6.705334653012535728e-01 0.000000000000000000e+00 1.105453449978385549e+01 1.392200131167754584e+01 1.007389904245567236e-01 -1.017224434677189843e-01 1.119645845941511952e+00 2.576302085125733665e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.100000000000000000e+05 6.966360459141013317e-02
5.500000000000000000e+01 1.077894552328222562e+04 2.199329300966070733e+01 -1.369657730246718608e-01 6.434985723779116373e-01 0.000000000000000000e+00 1.149469047026108015e+01 1.156682067497422750e+01 -1.451251766996783932e-01 -1.378898402063218898e-01 2.987338710304897837e+00 2.814289612240898908e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000000e+05 4.433026208024409831e-02
5.500000000000000000e+01 1.185990698292984780e+04 2.227571062187841733e+01 -5.982670962039384616e-04 6.892118555558269799e-01 0.000000000000000000e+00 1.070179205944882739e+01 1.275892837956407000e+01 8.963098676161802836e-02 -1.972924262969338871e-02 1.322313997965329113e+00 3.022396037801535762e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.800000000000000000e+05 7.331925065834199451e-02
5.500000000000000000e+01 2.178913099104257344e+04 5.218539866501663482e+01 4.744054992355281053e-01 8.617445992645152986e-01 0.000000000000000000e+00 2.089859519324342330e+01 3.428830761546308992e+01 -2.252309255514395869e-01 8.619335298532387890e-01 2.369781303548831985e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 6.900000000000000000e+05 1.693289766274063968e-01
5.500000000000000000e+01 2.068790992056691175e+04 4.682969124596934307e+01 4.527588758851641138e-01 8.344547582013432940e-01 0.000000000000000000e+00 1.419554427015789422e+01 3.490714025703803003e+01 -7.765039825039198040e-02 6.679802680650804847e-01 2.967380000000000351e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.200000000000000000e+05 3.225582949188756654e-01
5.500000000000000000e+01 1.564991695884709770e+04 2.392113403894990142e+01 -1.635622358996128428e-02 6.805635099847966440e-01 0.000000000000000000e+00 1.237632209124415894e+01 1.278900769435039209e+01 -1.047306170641860573e-01 6.273220500771058139e-02 2.367900769405499872e+00 8.728327723976438968e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.600000000000000000e+05 5.865644615560258041e-02
5.500000000000000000e+01 2.076377996791072655e+04 5.992564337620954262e+01 6.400290241149536596e-01 5.641548746573236128e-01 0.000000000000000000e+00 4.689436083163980129e+01 1.577545596023686869e+01 8.574547582013430924e-01 -2.867909142344789164e-02 0.000000000000000000e+00 1.792061327981545160e+00 3.000000000000000000e+00 1.000000000000000000e+00 7.900000000000000000e+05 1.826589627101838156e-02
5.500000000000000000e+01 3.086218993708947528e+04 2.912887458106735750e+01 -5.944370548682300498e-02 6.566756611875257388e-01 0.000000000000000000e+00 1.622709942343249168e+01 1.435605030818705075e+01 -6.770450389670791547e-02 -1.075541723649449111e-01 3.044160000000000199e+00 2.059231571670160577e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.200000000000000000e+05 7.295986936841743209e-02
5.500000000000000000e+01 2.194011353590898943e+04 6.762332080311092852e+01 6.566337273342319758e-01 5.569934358930147544e-01 0.000000000000000000e+00 5.242600446795427871e+01 1.836695595297842587e+01 9.029445992645149799e-01 -7.639116080455451985e-02 0.000000000000000000e+00 2.224033515879725531e+00 4.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+05 2.069920604479352222e-01
5.500000000000000000e+01 1.164944790937012112e+04 4.590530347253793053e+01 2.250592759101460033e-02 6.039921195545959742e-01 0.000000000000000000e+00 3.544235661069243548e+01 1.233007145815694727e+01 -9.383495833582947837e-03 1.125533820294369741e-01 1.564803602823389816e+00 6.867772711304482858e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.900000000000000000e+05 2.161703927679050133e-02
5.600000000000000000e+01 2.317223070665042542e+04 2.089788698550933077e+01 -2.552904896183661593e-02 6.816927437634281439e-01 0.000000000000000000e+00 1.029055639231284935e+01 1.168819316554947285e+01 -1.313841775560412595e-01 8.328874503340501223e-02 2.054010150663793777e+00 1.501827816111174441e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.700000000000000000e+05 1.005855071129689721e-01
5.600000000000000000e+01 1.038337574930760456e+04 3.215411816732419936e+01 -1.672436881750231918e-02 6.406665533500717213e-01 0.000000000000000000e+00 2.230381798416925321e+01 1.133962506009053506e+01 -9.295105371312245568e-02 5.234069357074680462e-02 2.146093106172469511e+00 3.095764941347769472e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.300000000000000000e+05 7.798880314041764517e-02
5.600000000000000000e+01 1.178883887664912436e+04 4.351248531866855274e+01 2.521504395643132945e-02 5.893682688394141778e-01 0.000000000000000000e+00 3.244235477572504323e+01 1.295529212171527611e+01 8.688484748430884419e-02 -1.523794368152433208e-03 1.153269607211607983e+00 1.484654842772297423e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.300000000000000000e+05 7.942097446810356121e-02
5.600000000000000000e+01 1.224441795806959271e+04 2.683935112515118249e+01 -7.888287877291685901e-02 6.420519571826313054e-01 0.000000000000000000e+00 1.627457213149263637e+01 1.184790975418869330e+01 -2.017520692816829053e-01 -5.178254558226629001e-02 2.098050965282982627e+00 2.746640463125852527e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.200000000000000000e+05 1.743524615236153041e-01
